access_id,object_id,techno_complex,site_name,location,country,longitude,latitude,layer,dating_method,date_bp_max_min,excavation_year,material,object_type,length_mm,width_mm,depth_mm,preservation,short_description,references,line,obline,radline,dashline,circumline,notch,obnotch,radnotch,circumnotch,dot,cupule,cross,rhombus,grid,hatching,zigzag,zigzagrow,rectangle,hashtag,maccaroni,v,circumspiral,vulva,anthropomorph,zoomorph,paw,concenline,pinleft,pinright,star,other,sign_coding
96,cas0008,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,I,AMS,34320±520 - 31900±450,1911-1913,bone,spatula/lissoir,,,,fragmented,Objet en os décoré,White R. et al. 2012; Peyrony D. 1935: p. 434 fig. 17.3; San Juan C. et al.  2007: p. 103-4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
307,ecs0001,Aurignacien,El Castillo,Puente Viesgo,Spain,-3.965500,43.292300,18b,AMS,39300±1600,,bone,undetermined,,,,fragmented,fragment of bone which present incisions,Bernaldo de Quirós F. et al. 2010: p. 301 fig. 11.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
309,ecs0003,Aurignacien,El Castillo,Puente Viesgo,Spain,-3.965500,43.292300,18b,AMS,39300±1600,,bone,undetermined,,,,fragmented,fragment of metacarpus of deer  which presents a series of incisions,Tejero J. M. & Bernaldo de Quirós F. 2008: p. 419 fig. 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,cas0007,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,II,AMS,34320±520 - 31900±450,1911-1913,limestone,bloc,410.0,300.0,180.0,fragmented,limestone blao with vulva representations,Duhard J.-P. et al. 2014: 33-34 fig. 40 41; White R. et al. 2012; Delluc B. & Delluc G. 1978: 272 fig. 31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
17,cas0003,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,,AMS,34320±520 - 31900±450,1911-1913,bone,other,67.0,18.0,,fragmented,Eclat d'os,White R. et al. 2012; Chollot-Varagnac M. 1980: p. 44-45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99,cas0011,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,,AMS,34320±520 - 31900±450,1911-1913,undetermined,undetermined,,,,fragmented,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,brs0001,Aurignacien,Brassempouy,Brassempouy,France,-0.690000,43.630000,F,C14,34000 - 30000,,calcite,personal ornament,,,10.0,complete,Finished bead with a decoration created by sub-parallel incisions on the bulbar end.,White R. 2006; White R. 2007: p. 299 fig. 24.27; Bailey S. E. & Hublin J. J. 2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130,cel0028,Aurignacien,Cellier,Tursac (Dordogne),France,1.045278,44.970000,A,C14,33600±550 - 32450±450,2014,limestone,bloc,,,,complete,"In the lower right portion of this
surface is a curved line. Two series of 4 and 5 cupules respectively complete the surface modification",White R. et al. 2017: p. 20 fig. 21h,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3,aur0001,Aurignacien,Aurignac,Aurignac,France,0.880000,43.220000,,,,1860,bone,spatula/lissoir,64.0,19.0,,fragmented,Fragment de lame en os,Lartet E. 1861; Chollot-Varagnac M. 1980: p. 42-43; Lorblachet M. 1999: p. 162; Rouquerol N. 2007: p. 30-31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
328,cas0016,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,I,AMS,34320±520 - 31900±450,1911-1913,bone,other,,,,fragmented,Objet en os décoré,White R. et al. 2012; Peyrony D. 1935: p. 434 fig. 17.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,bla0018,Aurignacien,Blanchard,Sergeac (Dordogne),France,1.100000,45.000000,B-D?,AMS,33420±350,,bone,personal ornament,,,,almost complete,,Bourrillon R. et al. 2016: p.14 fig. 15.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,bla0017,Aurignacien,Blanchard,Sergeac (Dordogne),France,1.100000,45.000000,B-D?,AMS,33420±350,,limestone,bloc,,,,almost complete,,Bourrillon R. et al. 2016: p. 13 fig. 14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
61,bla0016,Aurignacien,Blanchard,Sergeac (Dordogne),France,1.100000,45.000000,B-D?,AMS,33420±350,,limestone,bloc,,,,almost complete,,Bourrillon R. et al. 2016: p. 13 fig. 14.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
34,bla0010,Aurignacien,Blanchard,Sergeac (Dordogne),France,1.100000,45.000000,B-D?,AMS,33420±350,1910-1912,limestone,bloc,550.0,280.0,55.0,fragmented,bloc de calcaire coniacien vulve en vue périnéale,Bourrillon R. et al. 2016; Duhard J.-P. et al. 2014: p. 31 fig. 33 34; Delluc B. & Delluc G. 1978: p. 242 fig. 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
60,bla0015,Aurignacien,Blanchard,Sergeac (Dordogne),France,1.100000,45.000000,B-D?,AMS,33420±350,2012,limestone,bloc,,,,fragmented,,Bourrillon R. et al. 2016: p. 11-12 fig. 12-13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
56,bla0012,Aurignacien,Blanchard,Sergeac (Dordogne),France,1.100000,45.000000,B-D?,AMS,33420±350,,limestone,bloc,,,,almost complete,limestone bloc engraved,Bourrillon R. et al. 2016: p. 5 fig. 5. A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
59,bla0014,Aurignacien,Blanchard,Sergeac (Dordogne),France,1.100000,45.000000,B-D?,AMS,33420±350,1910,ivory,personal ornament,,,,almost complete,Forked ivory pendant,Bourrillon R. et al. 2016: p. 14 fig. 15.13; Vanhaeren M. & d’Errico F. 2016: p. 8 (1112); White R. 1989: p. 97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,bla0013,Aurignacien,Blanchard,Sergeac (Dordogne),France,1.100000,45.000000,B-D?,AMS,33420±350,,ivory,rod/bâton,,,,fragmented,ivory fragment decorated with dots,Bourrillon R. et al. 2016: p. 14 fig. 15.2; White R. 1989: p. 97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
400,gkl0009,Aurignacien,Geissenklösterle,Blaubeuren-Weiler,Germany,9.772222,48.398333,II,C14,35700±700 - 30625±796,1974,ivory,undetermined,18.0,3.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 55.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,gdr0002,Aurignacien,Grotte du Renne,Arcy-sur-Cure,France,3.740833,47.603611,,AMS,36500±1300 - 34050±750,1947,ivory,point,51.0,17.0,,fragmented,Fragment de pointe en ivoire. Ohne Schichtangabe: Leroi-Gourhan prüfen,Zilhão  J. 2007; Chollot-Varagnac M. 1980: p. 48-49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
652,gdr0009,Aurignacien,Grotte du Renne,Arcy-sur-Cure,France,3.740833,47.603611,,AMS,36500±1300 - 34050±750,,bone,undetermined,145.0,20.0,12.0,fragmented,Engraved rib,Zilhão  J. 2007; Schmider B. 2002: fig. 129.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
651,gdr0008,Aurignacien,Grotte du Renne,Arcy-sur-Cure,France,3.740833,47.603611,,AMS,36500±1300 - 34050±750,,bone,undetermined,142.0,25.0,14.0,fragmented,Engraved rib,Zilhão  J. 2007; Schmider B. 2002: fig. 129.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,gdr0001,Aurignacien,Grotte du Renne,Arcy-sur-Cure,France,3.740833,47.603611,,AMS,36500±1300 - 34050±750,1947,antler,spatula/lissoir,55.0,19.0,,fragmented,Fragment de lame en bois de renne ohne Schichtangabe. Leroi-Gourhan prüfen,Zilhão  J. 2007; Chollot-Varagnac M. 1980: p. 48-49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
317,gdr0007,Aurignacien,Grotte du Renne,Arcy-sur-Cure,France,3.740833,47.603611,Level VII,AMS,36500±1300 - 34050±750,,ivory,personal ornament,,,,complete,fish-tailed ornament,Zilhão  J. 2007: p. 26 fig. 7L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
226,gdr0005,Aurignacien,Grotte du Renne,Arcy-sur-Cure,France,3.740833,47.603611,Level VII,AMS,36500±1300 - 34050±750,,bone,awl,,,,fragmented,Two fragments of an anciently broken awl,Zilhão  J. 2007; d'Errico F. et al. 2003b: p. 251 fig. 29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,bla0009,Aurignacien,Blanchard,Sergeac (Dordogne),France,1.100000,45.000000,B-D?,AMS,33420±350,1910-1912,limestone,bloc,730.0,350.0,100.0,fragmented,bloc de calcaire coniacien vulve en vue périnéale,Bourrillon R. et al. 2016; Duhard J.-P. et al. 2014: p. 31 fig. 31 32; Delluc. B & Delluc G. 1978: p. 241 fig. 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
35,bla0011,Aurignacien,Blanchard,Sergeac (Dordogne),France,1.100000,45.000000,B-D?,AMS,33420±350,1910-1912,limestone,bloc,650.0,440.0,90.0,complete,bloc de calcaire coniacien vulve en vue périnéale,Bourrillon R. et al. 2016; Duhard J.-P. et al. 2014: p. 32 fig. 35 36; Delluc B. & Delluc G. 1978: p. 244 fig. 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
42,cel0001,Aurignacien,Cellier,Tursac (Dordogne),France,1.045278,44.970000,A,C14,33600±550 - 32450±450,1927,limestone,bloc,740.0,350.0,140.0,almost complete,Limestone block with 3 vulvae 1 cuvette and indeterminate traces,Duhard J.-P. et al. 2014 : p. 36 fig. 47 48; White R. et al. 2017: p.14 fig.16c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
85,brs0002,Aurignacien,Brassempouy,Brassempouy,France,-0.690000,43.630000,,C14,34000 - 30000,1892,ivory,rod/bâton,45.0,8.0,,undetermined,Petit fragment de lamelle d'ivore. A partir de l'estrémité supérieure arondie rangées semi-circulaires de tubercules irréguliers. La partie inférieure porte des nervures transversales parallèles.,Bailey S. E. & Hublin J. J. 2005; Chollot-Varagnac M. 1980: p. 43 fig. 47.338,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,brs0003,Aurignacien,Brassempouy,Brassempouy,France,-0.690000,43.630000,,C14,34000 - 30000,1892,ivory,rod/bâton,52.0,7.0,,fragmented,Petit fragment d'ivoire,Bailey S. E. & Hublin J. J. 2005; Chollot-Varagnac M. 1980: p. 43 fig. 47.258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
391,bst0001,Aurignacien,Bockstein-Törle,Öllingen,Germany,10.155000,48.553000,VI,C14,31530±230 - 20400±220,1953-1956,slate,personal ornament,21.0,20.0,5.0,almost complete,,Conard N. & Bolus M. 2003; Wolf S. 2015; Dutkiewicz E. 2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
729,bst0003,Aurignacien,Bockstein-Törle,Öllingen,Germany,10.155000,48.553000,VI,C14,31530±230 - 20400±220,1953-1956,ivory,other,,,,fragmented,scribbled piece of ivory,Hahn J. 1977: Tafel 12 - 9; Conard N. & Bolus M. 2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
728,bst0002,Aurignacien,Bockstein-Törle,Öllingen,Germany,10.155000,48.553000,VI,C14,31530±230 - 20400±220,1953-1956,ivory,rod/bâton,,,,fragmented,fragmented ivory rod,Hahn J. 1977: Tafel 8 - 5; Conard N. & Bolus M. 2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,bla0019,Aurignacien,Blanchard,Sergeac (Dordogne),France,1.100000,45.000000,B-D?,AMS,33420±350,,limestone,bloc,,,,almost complete,,Bourrillon R. et al. 2016: p.17 fig. 19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
9,bla0006,Aurignacien,Blanchard,Sergeac (Dordogne),France,1.100000,45.000000,B-D?,AMS,33420±350,1910-1912,antler,awl,75.0,4.0,,complete,Alène en bois de renne. Material prüfen!,Bourrillon R. et al. 2016; Chollot-Varagnac M. 1980: p. 46-47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
327,cas0015,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,I,AMS,34320±520 - 31900±450,1911-1913,bone,spatula/lissoir,,,,fragmented,Objet en os décoré,White R. et al. 2012; Peyrony D. 1935: p. 434 fig. 17.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
